"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"31.12.2024","10.414,61","10.668,17","10.678,77","10.414,61","20,11B","-2,40%"
"30.12.2024","10.671,16","10.644,15","10.726,66","10.632,74","17,42B","0,10%"
"27.12.2024","10.659,98","10.679,34","10.780,53","10.632,53","19,86B","-0,13%"
"26.12.2024","10.673,97","10.586,96","10.692,89","10.570,09","16,87B","0,67%"
"25.12.2024","10.603,10","10.675,73","10.677,65","10.544,88","18,35B","-0,64%"
"24.12.2024","10.671,43","10.548,15","10.673,34","10.548,15","18,95B","1,27%"
"23.12.2024","10.537,40","10.650,58","10.708,82","10.527,15","21,64B","-1,03%"
"20.12.2024","10.646,62","10.631,44","10.731,08","10.618,79","20,59B","-0,02%"
"19.12.2024","10.649,03","10.483,50","10.673,96","10.460,20","21,25B","0,61%"
"18.12.2024","10.584,27","10.561,94","10.639,77","10.535,76","19,64B","0,44%"
"17.12.2024","10.537,43","10.557,23","10.677,74","10.526,26","20,90B","-0,35%"
"16.12.2024","10.573,92","10.705,52","10.721,71","10.535,53","22,40B","-1,30%"
"13.12.2024","10.713,07","10.876,19","10.876,19","10.709,14","28,86B","-2,23%"
"12.12.2024","10.957,13","10.846,54","10.967,28","10.813,79","24,97B","1,00%"
"11.12.2024","10.848,42","10.781,10","10.884,06","10.781,08","25,57B","0,33%"
"10.12.2024","10.812,58","11.124,78","11.134,55","10.792,01","34,29B","0,75%"
"09.12.2024","10.731,66","10.780,98","10.821,51","10.668,33","25,28B","-0,55%"
"06.12.2024","10.791,34","10.642,89","10.860,25","10.618,76","27,53B","1,47%"
"05.12.2024","10.634,49","10.565,03","10.674,77","10.565,03","21,02B","0,29%"
"04.12.2024","10.604,01","10.700,06","10.717,56","10.556,60","23,71B","-1,02%"
"03.12.2024","10.713,58","10.757,49","10.761,44","10.625,48","22,29B","-0,40%"
"02.12.2024","10.756,55","10.595,47","10.777,69","10.583,72","24,32B","1,36%"
"29.11.2024","10.611,72","10.406,08","10.727,08","10.406,08","23,30B","1,72%"
"28.11.2024","10.432,54","10.560,41","10.581,59","10.416,33","21,81B","-1,26%"
"27.11.2024","10.566,10","10.284,72","10.566,10","10.202,23","22,45B","2,25%"
"26.11.2024","10.333,23","10.387,00","10.480,96","10.330,45","19,02B","-0,84%"
"25.11.2024","10.420,52","10.462,44","10.505,24","10.282,50","23,01B","-0,17%"
"22.11.2024","10.438,72","10.785,52","10.836,69","10.438,72","27,41B","-3,52%"
"21.11.2024","10.819,88","10.787,93","10.867,41","10.739,28","24,32B","-0,07%"
"20.11.2024","10.827,19","10.709,92","10.875,45","10.692,56","24,56B","0,78%"
"19.11.2024","10.743,84","10.559,33","10.748,60","10.427,94","24,97B","1,90%"
"18.11.2024","10.544,02","10.774,44","10.816,51","10.478,26","29,41B","-1,91%"
"15.11.2024","10.748,97","10.983,54","11.065,42","10.748,97","27,77B","-2,62%"
"14.11.2024","11.037,78","11.333,40","11.335,36","11.023,74","26,92B","-2,83%"
"13.11.2024","11.359,29","11.231,73","11.380,50","11.143,34","28,68B","0,40%"
"12.11.2024","11.314,46","11.430,22","11.560,35","11.210,96","37,93B","-0,65%"
"11.11.2024","11.388,57","11.087,41","11.390,48","11.071,65","37,51B","2,03%"
"08.11.2024","11.161,70","11.374,20","11.410,98","11.135,33","40,00B","-0,66%"
"07.11.2024","11.235,92","10.852,12","11.235,92","10.839,94","40,72B","2,44%"
"06.11.2024","10.968,14","11.024,00","11.177,69","10.896,32","42,03B","-0,35%"
"05.11.2024","11.006,94","10.653,20","11.030,62","10.609,81","39,63B","3,22%"
"04.11.2024","10.663,10","10.457,89","10.663,10","10.457,89","29,92B","1,99%"
"01.11.2024","10.455,50","10.563,83","10.629,81","10.417,98","41,04B","-1,28%"
"31.10.2024","10.591,22","10.535,41","10.693,84","10.458,85","37,39B","0,57%"
"30.10.2024","10.530,85","10.488,23","10.596,22","10.426,74","28,64B","-0,12%"
"29.10.2024","10.543,33","10.706,02","10.729,57","10.536,81","30,08B","-1,33%"
"28.10.2024","10.685,89","10.617,90","10.685,89","10.519,48","28,01B","0,62%"
"25.10.2024","10.619,85","10.470,07","10.733,07","10.460,93","27,20B","1,71%"
"24.10.2024","10.441,75","10.508,65","10.533,84","10.404,83","21,94B","-1,27%"
"23.10.2024","10.576,41","10.536,90","10.721,37","10.479,22","30,28B","0,16%"
"22.10.2024","10.559,51","10.459,16","10.604,78","10.409,68","29,52B","0,85%"
"21.10.2024","10.470,91","10.441,87","10.636,16","10.331,79","32,13B","1,09%"
"18.10.2024","10.357,68","9.868,85","10.607,81","9.865,87","34,34B","4,71%"
"17.10.2024","9.891,76","10.034,41","10.123,22","9.887,94","23,68B","-0,74%"
"16.10.2024","9.965,02","9.898,13","10.112,79","9.890,90","22,56B","-1,01%"
"15.10.2024","10.066,52","10.286,24","10.424,14","10.066,52","26,39B","-2,53%"
"14.10.2024","10.327,40","10.118,38","10.361,69","9.966,99","27,45B","2,65%"
"11.10.2024","10.060,74","10.366,57","10.378,46","9.935,82","26,35B","-3,92%"
"10.10.2024","10.471,08","10.609,47","10.823,37","10.310,39","35,39B","-0,82%"
"09.10.2024","10.557,81","11.158,99","11.295,10","10.516,67","49,08B","-8,15%"
"08.10.2024","11.495,10","11.864,11","11.864,11","10.834,50","55,37B","9,17%"
"30.09.2024","10.529,76","9.950,65","10.556,93","9.829,43","44,45B","10,67%"
"27.09.2024","9.514,86","9.100,77","9.619,77","9.100,77","33,44B","6,71%"
"26.09.2024","8.916,65","8.524,19","8.916,80","8.505,64","24,51B","4,44%"
"25.09.2024","8.537,73","8.555,72","8.738,41","8.525,75","23,54B","1,21%"
"24.09.2024","8.435,70","8.148,17","8.435,71","8.083,30","19,75B","4,36%"
"23.09.2024","8.083,38","8.071,99","8.163,10","8.054,59","10,08B","0,10%"
"20.09.2024","8.075,14","8.079,76","8.092,50","8.014,50","10,61B","-0,15%"
"19.09.2024","8.087,60","8.015,39","8.161,22","7.950,70","12,46B","1,19%"
"18.09.2024","7.992,25","7.975,19","8.017,38","7.908,52","9,08B","0,11%"
"13.09.2024","7.983,55","8.054,43","8.084,35","7.983,55","9,31B","-0,88%"
"12.09.2024","8.054,24","8.122,77","8.176,05","8.053,88","9,80B","-0,63%"
"11.09.2024","8.105,38","8.052,25","8.139,70","8.031,95","9,46B","0,39%"
"10.09.2024","8.073,83","8.064,40","8.113,69","7.973,79","10,24B","0,13%"
"09.09.2024","8.063,27","8.086,28","8.129,54","8.023,37","9,91B","-0,83%"
"06.09.2024","8.130,77","8.252,01","8.260,69","8.128,77","9,65B","-1,44%"
"05.09.2024","8.249,66","8.224,51","8.297,94","8.220,55","9,54B","0,28%"
"04.09.2024","8.226,24","8.207,28","8.297,82","8.189,53","10,46B","-0,51%"
"03.09.2024","8.268,05","8.157,44","8.294,77","8.157,44","11,33B","1,17%"
"02.09.2024","8.172,21","8.331,46","8.340,38","8.172,21","13,47B","-2,11%"
"30.08.2024","8.348,48","8.152,81","8.453,66","8.152,81","17,20B","2,38%"
"29.08.2024","8.154,44","8.030,74","8.191,37","8.028,37","12,16B","0,94%"
"28.08.2024","8.078,82","8.071,86","8.098,31","8.036,40","9,40B","-0,31%"
"27.08.2024","8.103,76","8.161,68","8.168,04","8.084,04","9,68B","-1,11%"
"26.08.2024","8.194,65","8.194,94","8.225,99","8.163,88","9,62B","0,16%"
"23.08.2024","8.181,92","8.134,40","8.207,59","8.133,57","8,83B","0,24%"
"22.08.2024","8.162,17","8.234,28","8.247,95","8.151,63","9,77B","-0,82%"
"21.08.2024","8.229,75","8.221,35","8.297,10","8.213,09","9,25B","-0,28%"
"20.08.2024","8.252,87","8.363,87","8.367,38","8.233,07","9,93B","-1,24%"
"19.08.2024","8.356,90","8.341,83","8.437,88","8.341,10","9,39B","0,08%"
"16.08.2024","8.349,87","8.377,95","8.408,39","8.339,58","9,69B","-0,24%"
"15.08.2024","8.370,12","8.292,20","8.439,69","8.288,71","10,60B","0,71%"
"14.08.2024","8.311,00","8.403,48","8.403,48","8.311,00","7,88B","-1,17%"
"13.08.2024","8.409,22","8.372,71","8.409,24","8.327,35","8,35B","0,43%"
"12.08.2024","8.373,47","8.386,83","8.419,70","8.354,42","8,86B","-0,24%"
"09.08.2024","8.393,70","8.486,42","8.527,64","8.393,70","10,21B","-0,62%"
"08.08.2024","8.446,21","8.415,08","8.514,67","8.361,58","10,56B","-0,04%"
"07.08.2024","8.449,58","8.450,49","8.505,13","8.416,25","10,20B","-0,17%"
"06.08.2024","8.463,86","8.481,73","8.525,72","8.388,26","12,00B","0,82%"
"05.08.2024","8.395,05","8.475,45","8.646,86","8.395,04","12,91B","-1,85%"
"02.08.2024","8.553,55","8.599,06","8.697,49","8.542,39","11,10B","-1,38%"
"01.08.2024","8.673,58","8.767,33","8.799,09","8.656,95","12,06B","-0,92%"
"31.07.2024","8.754,09","8.446,50","8.754,93","8.444,15","16,02B","3,37%"
"30.07.2024","8.468,58","8.482,17","8.488,52","8.416,60","9,44B","-0,54%"
"29.07.2024","8.514,65","8.589,28","8.589,28","8.510,49","9,18B","-0,96%"
"26.07.2024","8.597,17","8.512,79","8.617,65","8.512,79","10,08B","1,45%"
"25.07.2024","8.474,70","8.443,44","8.524,81","8.428,75","10,13B","-0,22%"
"24.07.2024","8.493,10","8.582,63","8.640,33","8.469,88","10,94B","-1,32%"
"23.07.2024","8.606,58","8.862,94","8.862,94","8.606,58","10,96B","-2,97%"
"22.07.2024","8.869,82","8.908,21","8.925,44","8.823,78","10,78B","-0,38%"
"19.07.2024","8.903,23","8.826,64","8.932,08","8.820,09","11,21B","0,27%"
"18.07.2024","8.879,33","8.760,66","8.880,44","8.730,98","11,86B","0,50%"
"17.07.2024","8.835,14","8.860,75","8.884,79","8.809,13","12,15B","-0,47%"
"16.07.2024","8.877,02","8.783,35","8.881,77","8.780,09","11,66B","0,86%"
"15.07.2024","8.801,62","8.825,47","8.834,03","8.780,75","11,23B","-0,59%"
"12.07.2024","8.854,08","8.831,68","8.885,36","8.814,09","11,88B","-0,18%"
"11.07.2024","8.870,36","8.800,39","8.890,76","8.746,90","14,56B","1,99%"
"10.07.2024","8.697,22","8.672,33","8.762,77","8.664,92","12,07B","-0,10%"
"09.07.2024","8.705,94","8.548,16","8.733,87","8.513,17","13,31B","1,68%"
"08.07.2024","8.561,95","8.675,97","8.675,97","8.539,42","10,46B","-1,54%"
"05.07.2024","8.695,55","8.664,80","8.719,71","8.573,75","9,31B","0,25%"
"04.07.2024","8.673,83","8.775,84","8.821,00","8.670,34","9,95B","-0,99%"
"03.07.2024","8.760,43","8.808,37","8.827,09","8.734,71","9,66B","-0,59%"
"02.07.2024","8.812,67","8.886,09","8.895,55","8.789,28","11,07B","-0,97%"
"01.07.2024","8.899,17","8.835,16","8.914,20","8.771,01","11,08B","0,57%"
"28.06.2024","8.848,70","8.814,93","8.960,96","8.814,93","12,29B","-0,01%"
"27.06.2024","8.849,70","8.944,73","8.947,96","8.844,87","10,82B","-1,53%"
"26.06.2024","8.987,30","8.838,00","9.001,03","8.811,36","11,48B","1,55%"
"25.06.2024","8.850,29","8.911,90","8.948,22","8.797,05","10,89B","-0,83%"
"24.06.2024","8.924,17","9.004,85","9.030,71","8.916,46","11,47B","-1,55%"
"21.06.2024","9.064,84","9.041,44","9.100,83","9.008,34","9,89B","-0,04%"
"20.06.2024","9.068,85","9.201,35","9.225,02","9.066,05","11,35B","-1,63%"
"19.06.2024","9.219,07","9.324,88","9.325,85","9.218,91","10,45B","-1,07%"
"18.06.2024","9.318,47","9.278,28","9.329,99","9.276,44","12,09B","0,40%"
"17.06.2024","9.281,25","9.209,46","9.298,01","9.202,17","13,39B","0,31%"
"14.06.2024","9.252,25","9.177,41","9.265,96","9.138,32","15,06B","0,50%"
"13.06.2024","9.206,24","9.281,05","9.296,37","9.190,88","12,95B","-0,69%"
"12.06.2024","9.269,94","9.244,31","9.299,36","9.243,73","11,52B","0,08%"
"11.06.2024","9.262,35","9.198,54","9.282,71","9.166,47","11,67B","0,07%"
"07.06.2024","9.255,68","9.343,80","9.366,34","9.181,89","12,13B","-0,90%"
"06.06.2024","9.340,01","9.417,93","9.446,88","9.313,88","14,21B","-0,57%"
"05.06.2024","9.393,61","9.450,07","9.509,78","9.393,61","11,40B","-0,80%"
"04.06.2024","9.469,32","9.350,83","9.486,75","9.327,83","12,02B","1,05%"
"03.06.2024","9.370,50","9.358,59","9.422,07","9.307,92","13,54B","0,07%"
"31.05.2024","9.364,38","9.388,27","9.455,33","9.364,38","11,60B","-0,22%"
"30.05.2024","9.384,72","9.395,79","9.441,49","9.366,13","11,93B","-0,32%"
"29.05.2024","9.414,98","9.387,65","9.460,63","9.379,30","11,88B","0,25%"
"28.05.2024","9.391,05","9.489,08","9.494,77","9.385,44","12,38B","-1,23%"
"27.05.2024","9.507,75","9.444,23","9.511,14","9.375,52","12,72B","0,88%"
"24.05.2024","9.424,58","9.508,85","9.578,73","9.421,55","12,16B","-1,23%"
"23.05.2024","9.541,64","9.667,18","9.672,18","9.520,21","13,99B","-1,56%"
"22.05.2024","9.693,05","9.674,50","9.709,00","9.643,87","13,34B","0,12%"
"21.05.2024","9.681,66","9.721,72","9.730,28","9.649,15","12,68B","-0,71%"
"20.05.2024","9.750,82","9.710,20","9.779,36","9.701,85","17,04B","0,43%"
"17.05.2024","9.709,42","9.590,39","9.709,42","9.563,47","15,27B","1,10%"
"16.05.2024","9.604,13","9.614,73","9.668,85","9.582,22","14,21B","0,21%"
"15.05.2024","9.583,54","9.648,43","9.659,04","9.577,21","12,67B","-0,88%"
"14.05.2024","9.668,73","9.689,55","9.736,29","9.633,80","13,41B","-0,05%"
"13.05.2024","9.673,32","9.659,64","9.720,48","9.605,18","13,79B","-0,60%"
"10.05.2024","9.731,24","9.788,83","9.805,92","9.670,89","14,01B","-0,58%"
"09.05.2024","9.788,07","9.648,22","9.805,12","9.648,22","14,46B","1,55%"
"08.05.2024","9.638,82","9.743,87","9.743,87","9.633,70","13,91B","-1,35%"
"07.05.2024","9.770,94","9.778,16","9.804,76","9.743,19","15,67B","-0,08%"
"06.05.2024","9.779,21","9.735,88","9.804,20","9.732,69","19,01B","2,00%"
"30.04.2024","9.587,12","9.647,06","9.662,56","9.587,08","18,17B","-0,90%"
"29.04.2024","9.673,76","9.479,60","9.718,36","9.479,60","20,57B","2,22%"
"26.04.2024","9.463,91","9.258,49","9.471,29","9.258,49","18,73B","2,15%"
"25.04.2024","9.264,48","9.204,79","9.329,41","9.198,32","12,65B","0,14%"
"24.04.2024","9.251,13","9.186,19","9.254,65","9.135,58","12,62B","0,74%"
"23.04.2024","9.183,14","9.231,90","9.269,71","9.147,95","13,06B","-0,61%"
"22.04.2024","9.239,14","9.228,18","9.327,59","9.212,29","13,66B","-0,43%"
"19.04.2024","9.279,46","9.316,98","9.351,96","9.220,64","14,26B","-1,04%"
"18.04.2024","9.376,81","9.336,73","9.477,13","9.299,33","15,94B","-0,05%"
"17.04.2024","9.381,77","9.180,51","9.381,77","9.180,51","15,32B","2,48%"
"16.04.2024","9.155,07","9.312,49","9.341,97","9.148,82","16,26B","-2,29%"
"15.04.2024","9.369,70","9.228,13","9.407,07","9.189,96","15,94B","1,53%"
"12.04.2024","9.228,23","9.301,08","9.343,18","9.212,60","12,75B","-0,78%"
"11.04.2024","9.300,77","9.234,92","9.378,43","9.233,27","13,05B","0,03%"
"10.04.2024","9.297,96","9.425,80","9.425,80","9.243,80","12,73B","-1,60%"
"09.04.2024","9.448,98","9.386,80","9.449,65","9.352,35","12,57B","0,58%"
"08.04.2024","9.394,61","9.512,60","9.525,95","9.393,61","15,36B","-1,57%"
"03.04.2024","9.544,77","9.564,65","9.575,56","9.508,65","15,09B","-0,44%"
"02.04.2024","9.586,95","9.633,97","9.633,97","9.546,47","15,50B","-0,62%"
"01.04.2024","9.647,07","9.451,73","9.647,07","9.451,73","16,57B","2,62%"
"29.03.2024","9.400,85","9.335,11","9.400,85","9.304,76","12,32B","0,62%"
"28.03.2024","9.342,92","9.221,53","9.440,31","9.221,53","13,70B","1,31%"
"27.03.2024","9.222,47","9.437,56","9.437,67","9.222,47","13,21B","-2,40%"
"26.03.2024","9.449,43","9.413,26","9.490,75","9.366,00","13,65B","0,28%"
"25.03.2024","9.422,61","9.538,35","9.601,84","9.421,08","15,02B","-1,49%"
"22.03.2024","9.565,56","9.659,88","9.680,21","9.505,99","15,78B","-1,21%"
"21.03.2024","9.682,51","9.736,23","9.758,33","9.663,49","15,60B","-0,36%"
"20.03.2024","9.717,37","9.669,70","9.725,31","9.654,53","14,75B","0,21%"
"19.03.2024","9.696,69","9.723,40","9.785,10","9.696,69","16,11B","-0,58%"
"18.03.2024","9.752,83","9.665,07","9.752,83","9.646,21","17,63B","1,46%"
"15.03.2024","9.612,75","9.532,42","9.616,50","9.455,51","14,96B","0,60%"
"14.03.2024","9.555,42","9.598,42","9.675,47","9.489,02","15,26B","-0,52%"
"13.03.2024","9.604,99","9.640,09","9.674,14","9.568,88","15,93B","-0,27%"
"12.03.2024","9.630,54","9.603,46","9.649,74","9.535,21","17,36B","0,51%"
"11.03.2024","9.581,53","9.369,65","9.581,66","9.363,41","16,01B","2,27%"
"08.03.2024","9.369,05","9.281,61","9.386,75","9.230,06","13,21B","1,10%"
"07.03.2024","9.267,12","9.398,05","9.454,54","9.267,12","15,28B","-1,37%"
"06.03.2024","9.395,65","9.366,71","9.487,19","9.309,84","13,98B","-0,22%"
"05.03.2024","9.416,80","9.371,94","9.448,73","9.344,45","16,50B","-0,23%"
"04.03.2024","9.438,24","9.456,37","9.486,70","9.359,84","16,67B","0,04%"
"01.03.2024","9.434,75","9.345,74","9.452,63","9.298,16","17,51B","1,12%"
"29.02.2024","9.330,44","9.001,28","9.334,94","9.001,28","17,40B","3,13%"
"28.02.2024","9.047,09","9.293,15","9.391,52","9.047,09","21,78B","-2,40%"
"27.02.2024","9.269,57","9.032,26","9.269,57","9.016,61","15,67B","2,24%"
"26.02.2024","9.066,09","9.070,22","9.154,60","9.023,33","15,05B","-0,04%"
"23.02.2024","9.069,42","9.074,61","9.077,56","8.971,34","14,64B","0,28%"
"22.02.2024","9.043,75","8.971,44","9.050,27","8.946,24","12,75B","0,76%"
"21.02.2024","8.975,97","8.829,70","9.130,03","8.798,37","16,40B","0,79%"
"20.02.2024","8.905,96","8.857,50","8.919,81","8.798,43","12,93B","0,04%"
"19.02.2024","8.902,33","8.957,28","8.957,28","8.797,46","17,17B","0,93%"
"08.02.2024","8.820,60","8.750,54","8.975,05","8.742,95","19,74B","1,29%"
"07.02.2024","8.708,24","8.464,87","8.724,17","8.445,71","21,01B","2,93%"
"06.02.2024","8.460,38","7.886,32","8.471,28","7.880,40","18,54B","6,22%"
"05.02.2024","7.964,71","7.987,34","8.171,77","7.683,63","17,23B","-1,13%"
"02.02.2024","8.055,77","8.239,50","8.300,75","7.840,62","14,48B","-2,24%"
"01.02.2024","8.240,48","8.172,81","8.371,38","8.134,81","12,33B","0,34%"
"31.01.2024","8.212,84","8.340,72","8.408,67","8.208,45","12,98B","-1,95%"
"30.01.2024","8.375,98","8.523,74","8.579,59","8.370,06","10,64B","-2,40%"
"29.01.2024","8.581,76","8.775,38","8.800,64","8.581,76","12,14B","-2,06%"
"26.01.2024","8.762,33","8.809,76","8.859,63","8.746,10","12,70B","-1,06%"
"25.01.2024","8.856,22","8.661,45","8.858,21","8.621,18","14,04B","2,00%"
"24.01.2024","8.682,19","8.633,17","8.693,08","8.404,07","12,48B","1,00%"
"23.01.2024","8.596,28","8.465,00","8.638,90","8.402,06","11,58B","1,38%"
"22.01.2024","8.479,55","8.769,39","8.769,39","8.430,61","12,47B","-3,50%"
"19.01.2024","8.787,02","8.821,76","8.890,12","8.771,58","9,72B","-0,68%"
"18.01.2024","8.847,00","8.706,14","8.858,40","8.585,20","13,39B","1,00%"
"17.01.2024","8.759,76","8.968,53","8.968,53","8.759,76","9,19B","-2,58%"
"16.01.2024","8.992,07","8.946,93","9.002,34","8.871,19","9,81B","0,31%"
"15.01.2024","8.963,93","8.957,72","9.045,55","8.912,45","8,19B","-0,36%"
"12.01.2024","8.996,26","9.026,74","9.095,61","8.995,41","9,02B","-0,64%"
"11.01.2024","9.053,88","8.918,23","9.099,22","8.898,20","9,96B","1,47%"
"10.01.2024","8.922,79","8.938,45","9.035,19","8.857,97","8,71B","-0,55%"
"09.01.2024","8.971,72","8.960,97","9.042,45","8.912,03","9,46B","0,27%"
"08.01.2024","8.947,72","9.095,71","9.119,12","8.947,72","9,98B","-1,85%"
"05.01.2024","9.116,44","9.205,39","9.275,23","9.074,93","9,96B","-1,07%"
"04.01.2024","9.215,25","9.317,40","9.317,40","9.171,13","8,93B","-1,24%"
"03.01.2024","9.330,86","9.378,69","9.405,09","9.280,82","10,01B","-0,75%"
"02.01.2024","9.401,35","9.527,11","9.527,11","9.401,35","10,67B","-1,29%"
"29.12.2023","9.524,69","9.434,58","9.534,68","9.427,92","11,49B","0,89%"
"28.12.2023","9.441,05","9.182,85","9.476,80","9.166,58","12,61B","2,71%"
"27.12.2023","9.191,74","9.170,25","9.211,42","9.121,17","8,81B","0,38%"
"26.12.2023","9.157,25","9.248,07","9.248,49","9.124,81","7,78B","-1,07%"
"25.12.2023","9.256,28","9.200,65","9.268,27","9.200,65","8,02B","0,38%"
"22.12.2023","9.221,31","9.247,08","9.331,12","9.186,03","10,86B","-0,39%"
"21.12.2023","9.257,09","9.122,41","9.286,07","9.106,15","9,35B","1,08%"
"20.12.2023","9.158,44","9.303,08","9.310,86","9.158,44","8,25B","-1,41%"
"19.12.2023","9.289,34","9.270,20","9.331,99","9.225,01","7,88B","0,11%"
"18.12.2023","9.279,39","9.346,95","9.376,67","9.258,96","8,45B","-1,13%"
"15.12.2023","9.385,33","9.449,89","9.507,43","9.368,47","9,60B","-0,35%"
"14.12.2023","9.417,97","9.527,42","9.578,60","9.413,81","9,12B","-0,62%"
"13.12.2023","9.476,62","9.606,48","9.606,48","9.476,62","9,23B","-1,54%"
"12.12.2023","9.625,26","9.616,13","9.648,97","9.593,35","10,07B","-0,08%"
"11.12.2023","9.632,61","9.496,46","9.649,87","9.406,70","13,30B","0,82%"
"08.12.2023","9.553,92","9.531,05","9.592,92","9.500,81","12,85B","0,36%"
"07.12.2023","9.519,91","9.518,45","9.561,98","9.456,98","10,41B","-0,14%"
"06.12.2023","9.533,25","9.451,16","9.599,58","9.446,88","10,95B","0,66%"
"05.12.2023","9.470,36","9.628,28","9.628,28","9.470,36","10,45B","-1,97%"
"04.12.2023","9.660,44","9.715,47","9.736,11","9.660,44","11,23B","-0,62%"
"01.12.2023","9.720,57","9.723,93","9.752,02","9.624,92","11,26B","-0,07%"
"30.11.2023","9.726,92","9.728,38","9.768,90","9.677,77","9,37B","-0,18%"
"29.11.2023","9.744,39","9.826,01","9.827,74","9.733,32","10,04B","-0,91%"
"28.11.2023","9.833,46","9.781,54","9.835,14","9.742,00","9,46B","0,49%"
"27.11.2023","9.785,57","9.829,55","9.829,55","9.736,78","9,70B","-0,55%"
"24.11.2023","9.839,52","9.932,97","9.932,97","9.816,28","9,87B","-0,94%"
"23.11.2023","9.933,02","9.846,68","9.938,84","9.814,17","10,41B","0,78%"
"22.11.2023","9.855,66","9.957,54","9.975,09","9.855,66","11,04B","-1,41%"
"21.11.2023","9.997,09","10.050,48","10.113,19","9.981,11","12,35B","-0,26%"
"20.11.2023","10.022,70","9.986,92","10.050,83","9.924,44","11,18B","0,43%"
"17.11.2023","9.979,69","9.924,16","9.980,38","9.914,48","9,42B","0,25%"
"16.11.2023","9.954,40","10.053,80","10.064,91","9.954,40","9,59B","-1,23%"
"15.11.2023","10.077,96","10.111,83","10.122,20","10.048,46","12,26B","0,72%"
"14.11.2023","10.005,56","9.988,51","10.056,86","9.963,55","10,60B","0,17%"
"13.11.2023","9.988,83","10.012,85","10.033,51","9.936,71","10,64B","0,10%"
"10.11.2023","9.978,54","9.987,46","9.997,79","9.939,10","10,08B","-0,53%"
"09.11.2023","10.032,09","10.037,56","10.100,00","10.004,06","11,63B","-0,20%"
"08.11.2023","10.052,09","10.032,24","10.101,55","9.986,84","13,27B","-0,04%"
"07.11.2023","10.056,49","10.047,14","10.088,08","10.000,55","13,42B","-0,15%"
"06.11.2023","10.071,56","9.922,45","10.080,00","9.922,45","15,92B","2,21%"
"03.11.2023","9.853,89","9.747,82","9.886,86","9.747,82","11,41B","1,22%"
"02.11.2023","9.734,77","9.842,56","9.879,27","9.733,39","9,99B","-0,94%"
"01.11.2023","9.826,73","9.897,93","9.901,37","9.808,40","10,34B","-0,38%"
"31.10.2023","9.863,80","9.924,72","9.927,45","9.814,98","11,63B","-0,65%"
"30.10.2023","9.927,99","9.759,22","9.952,43","9.759,17","14,39B","1,61%"
"27.10.2023","9.770,84","9.535,65","9.805,70","9.513,32","13,38B","2,14%"
"26.10.2023","9.566,10","9.470,49","9.571,16","9.432,84","11,69B","0,40%"
"25.10.2023","9.528,31","9.573,67","9.617,67","9.524,82","12,39B","0,47%"
"24.10.2023","9.483,90","9.458,33","9.523,90","9.380,79","11,69B","0,61%"
"23.10.2023","9.425,98","9.552,55","9.552,55","9.373,76","10,74B","-1,51%"
"20.10.2023","9.570,36","9.605,29","9.665,81","9.554,63","10,09B","-0,88%"
"19.10.2023","9.655,09","9.757,19","9.784,53","9.654,97","11,01B","-1,65%"
"18.10.2023","9.816,68","9.914,02","9.914,02","9.809,37","10,10B","-1,24%"
"17.10.2023","9.940,22","9.944,68","9.958,98","9.888,09","9,19B","0,15%"
"16.10.2023","9.924,92","10.065,07","10.065,97","9.889,66","10,53B","-1,42%"
"13.10.2023","10.068,28","10.110,38","10.110,38","10.028,74","10,52B","-0,99%"
"12.10.2023","10.168,49","10.145,49","10.174,23","10.097,11","11,59B","0,83%"
"11.10.2023","10.084,89","10.088,14","10.164,07","10.058,33","10,16B","0,35%"
"10.10.2023","10.050,04","10.133,02","10.159,47","10.044,67","9,06B","-0,56%"
"09.10.2023","10.106,96","10.095,71","10.139,49","9.991,17","9,98B","-0,03%"
"28.09.2023","10.109,53","10.131,66","10.155,03","10.085,09","8,90B","0,05%"
"27.09.2023","10.104,32","10.057,99","10.185,02","10.057,17","8,62B","0,44%"
"26.09.2023","10.060,15","10.110,06","10.146,89","10.060,15","7,53B","-0,60%"
"25.09.2023","10.120,62","10.181,18","10.181,18","10.105,21","8,97B","-0,57%"
"22.09.2023","10.178,74","9.975,37","10.183,93","9.962,94","10,14B","1,97%"
"21.09.2023","9.981,67","10.050,48","10.087,03","9.981,52","7,39B","-0,90%"
"20.09.2023","10.072,46","10.110,41","10.123,69","10.072,46","7,12B","-0,53%"
"19.09.2023","10.125,73","10.185,07","10.185,07","10.082,67","7,42B","-0,73%"
"18.09.2023","10.200,04","10.111,67","10.253,49","10.093,47","8,13B","0,55%"
"15.09.2023","10.144,59","10.213,61","10.241,88","10.115,28","8,29B","-0,52%"
"14.09.2023","10.197,59","10.243,25","10.252,02","10.154,64","7,48B","-0,57%"
"13.09.2023","10.255,87","10.351,79","10.373,15","10.200,70","8,08B","-1,14%"
"12.09.2023","10.373,99","10.376,16","10.421,56","10.349,33","8,33B","-0,08%"
"11.09.2023","10.382,38","10.290,81","10.443,00","10.256,23","10,58B","0,98%"
"08.09.2023","10.281,88","10.284,48","10.319,84","10.233,71","7,52B","-0,38%"
"07.09.2023","10.321,44","10.493,37","10.493,37","10.321,38","9,11B","-1,84%"
"06.09.2023","10.515,21","10.503,15","10.531,29","10.449,16","8,76B","-0,24%"
"05.09.2023","10.540,71","10.593,68","10.611,44","10.522,89","9,90B","-0,67%"
